https://www.realtor.ca/real-estate/24125696/107-school-road-blockhouse-blockhouse,"$179,900 ","107 School Road, Blockhouse, Nova Scotia",3 + 0,1,EXIT Realty Inter Lake
https://www.realtor.ca/real-estate/24125693/43-central-street-bridgewater-bridgewater,"$309,000 ","43 Central Street, Bridgewater, Nova Scotia",2 + 0,1,EXIT Realty Inter Lake
https://www.realtor.ca/real-estate/24125697/104-lancaster-drive-dartmouth-dartmouth,"$349,900 ","104 Lancaster Drive, Dartmouth, Nova Scotia",3 + 1,3,RE/MAX Nova
https://www.realtor.ca/real-estate/24124313/53-heathside-crescent-halifax-halifax,"$539,900 ","53 Heathside Crescent, Halifax, Nova Scotia",3 + 0,3,RE/MAX NOVA - 15867
https://www.realtor.ca/real-estate/24121620/26-avebury-court-middle-sackville-middle-sackville,"$499,900 ","26 Avebury Court, Middle Sackville, Nova Scotia",3 + 0,4,Exit Real Estate Professionals
https://www.realtor.ca/real-estate/24120877/55-central-avenue-halifax-halifax,"$475,000 ","55 Central Avenue, Halifax, Nova Scotia",3 + 0,3,ViewPoint Realty
https://www.realtor.ca/real-estate/24120874/102-2677-gladstone-street-halifax-halifax,"$489,900 ","102 2677 Gladstone Street, Halifax, Nova Scotia",2 + 0,2,Century 21 Trident Realty Ltd.
https://www.realtor.ca/real-estate/24120991/108-512-parkland-drive-halifax-halifax,"$299,900 ","108 512 Parkland Drive, Halifax, Nova Scotia",3 + 0,2,Royal LePage Atlantic
https://www.realtor.ca/real-estate/24120417/978-king-street-windsor-windsor,"$189,900 ","978 King Street, Windsor, Nova Scotia",3 + 0,1,ViewPoint Realty
https://www.realtor.ca/real-estate/24120421/9-fairfield-court-windsor-windsor,"$390,000 ","9 Fairfield Court, Windsor, Nova Scotia",2 + 0,2,Royal LePage Atlantic - Valley(Windsor)
https://www.realtor.ca/real-estate/24120352/4-avalon-court-bible-hill-bible-hill,"$99,900 ","4 Avalon Court, Bible Hill, Nova Scotia",2 + 0,1,Royal LePage Atlantic (Enfield)
https://www.realtor.ca/real-estate/24120418/2388-no-2-highway-new-prospect-new-prospect,"$435,000 ","2388 No 2 Highway, New Prospect, Nova Scotia",3 + 0,2,Royal LePage Cumberland Realty Ltd.
https://www.realtor.ca/real-estate/24120423/46-chelmsford-place-halifax-halifax,"$599,900 ","46 Chelmsford Place, Halifax, Nova Scotia",3 + 1,4,Fitzgerald Realty Ltd.
https://www.realtor.ca/real-estate/24120350/208-96-regency-park-drive-halifax-halifax,"$389,900 ","208 96 Regency Park Drive, Halifax, Nova Scotia",2 + 0,2,Keller Williams Select Realty
https://www.realtor.ca/real-estate/24120351/312-5677-harris-street-halifax-halifax,"$359,000 ","312 5677 Harris Street, Halifax, Nova Scotia",1 + 0,1,Red Door Realty
https://www.realtor.ca/real-estate/24120354/6-sovereign-crescent-cole-harbour-cole-harbour,"$375,000 ","6 Sovereign Crescent, Cole Harbour, Nova Scotia",3 + 0,4,RE/MAX Nova
https://www.realtor.ca/real-estate/24120422/15-lexington-avenue-fall-river-fall-river,"$514,900 ","15 Lexington Avenue, Fall River, Nova Scotia",3 + 1,3,RE/MAX NOVA - 15867
https://www.realtor.ca/real-estate/24120420/156-main-street-middleton-middleton,"$349,000 ","156 Main Street, Middleton, Nova Scotia",3 + 0,2,RE/MAX Banner Real Estate
https://www.realtor.ca/real-estate/24120424/8518-highway-201-nictaux-nictaux,"$199,000 ","8518 Highway 201, Nictaux, Nova Scotia",3 + 0,2,RE/MAX Banner Real Estate
https://www.realtor.ca/real-estate/24120237/10-rose-fortune-gate-bedford-bedford,"$899,900 ","10 Rose Fortune Gate, Bedford, Nova Scotia",3 + 1,4,PRESS REALTY - 16684
https://www.realtor.ca/real-estate/24116769/389-sandwick-drive-hammonds-plains-hammonds-plains,"$599,900 ","389 Sandwick Drive, Hammonds Plains, Nova Scotia",3 + 1,2,Royal LePage Atlantic
https://www.realtor.ca/real-estate/24117324/32-wilson-road-enfield-enfield,"$389,000 ","32 Wilson Road, Enfield, Nova Scotia",3 + 0,2,Keller Williams Select Realty (Elmsdale)
https://www.realtor.ca/real-estate/24116770/17-shaw-crescent-halifax-halifax,"$765,000 ","17 Shaw Crescent, Halifax, Nova Scotia",4 + 0,3,Sutton Group Professional Realty - A549
https://www.realtor.ca/real-estate/24116662/53-hilden-drive-spryfield-spryfield,"$600,000 ","53 Hilden Drive, Spryfield, Nova Scotia",3 + 1,4,Engel & Volkers
https://www.realtor.ca/real-estate/24116660/101-terrabella-lane-valley-valley,"$449,000 ","101 TERRABELLA Lane, Valley, Nova Scotia",3 + 2,3,RE/MAX Fairlane Realty
https://www.realtor.ca/real-estate/24116470/1551-belmont-road-belmont-belmont,"$40,000 ","1551 Belmont Road, Belmont, Nova Scotia",3 + 0,1,Rose Real Estate Limited
https://www.realtor.ca/real-estate/24116472/151-wilson-road-cooks-brook-cooks-brook,"$349,900 ","151 Wilson Road, Cooks Brook, Nova Scotia",3 + 0,1,Royal LePage Atlantic (Enfield)
https://www.realtor.ca/real-estate/24116327/2112-cow-bay-road-cow-bay-cow-bay,"$499,900 ","2112 Cow Bay Road, Cow Bay, Nova Scotia",2 + 0,1,Fitzgerald Realty Ltd.
https://www.realtor.ca/real-estate/24116065/560-caldwell-road-dartmouth-dartmouth,"$379,900 ","560 Caldwell Road, Dartmouth, Nova Scotia",2 + 2,2,Royal LePage Atlantic
https://www.realtor.ca/real-estate/24115938/386-wright-lake-run-upper-tantallon-upper-tantallon,"$1,379,900 ","386 Wright Lake Run, Upper Tantallon, Nova Scotia",4 + 1,4,Royal LePage Atlantic
https://www.realtor.ca/real-estate/24115701/7-apple-street-westphal-westphal,"$155,000 ","7 Apple Street, Westphal, Nova Scotia",3 + 0,2,RE/MAX Nova
https://www.realtor.ca/real-estate/24115703/147-william-wile-road-wileville-wileville,"$675,000 ","147 William Wile Road, Wileville, Nova Scotia",3 + 0,3,Royal LePage Atlantic
https://www.realtor.ca/real-estate/24115704/23-sam-crescent-elmsdale-elmsdale,"$549,900 ","23 Sam Crescent, Elmsdale, Nova Scotia",3 + 0,4,Realty Connect Ltd.
https://www.realtor.ca/real-estate/24115355/43-beattie-drive-windermere-windermere,"$159,900 ","43 Beattie Drive, Windermere, Nova Scotia",3 + 0,1,Royal LePage Atlantic (Greenwood)
https://www.realtor.ca/real-estate/24115183/3684-highway-331-lahave-lahave,"$459,000 ","3684 Highway 331, Lahave, Nova Scotia",3 + 0,2,Engel & Volkers (Chester)
https://www.realtor.ca/real-estate/24115182/136-whitney-maurice-drive-enfield-enfield,"$749,900 ","136 Whitney Maurice Drive, Enfield, Nova Scotia",4 + 2,4,Royal LePage Atlantic
https://www.realtor.ca/real-estate/24111448/566-midnight-run-middle-sackville-middle-sackville,"$899,900 ","566 Midnight Run, Middle Sackville, Nova Scotia",3 + 1,3,Sutton Group Professional Realty - A549
